init time, 907.3346662521362 
0, 4.44526219367981, 1209574.929329708 
1, 4.596559762954712, 1209574.929329708 
2, 4.402190923690796, 1209574.929329708 
3, 4.9405293464660645, 1209574.929329708 
4, 6.822024583816528, 1209574.929329708 
5, 4.702103853225708, 1209574.929329708 
6, 4.955893278121948, 1209574.929329708 
7, 5.033748626708984, 1209574.929329708 
8, 5.1588850021362305, 1209574.929329708 
9, 9.445897817611694, 1209574.929329708 
10, 5.807759523391724, 1209574.929329708 
11, 5.5957324504852295, 1209574.929329708 
12, 5.403282403945923, 1209574.929329708 
13, 5.709057092666626, 1209574.929329708 
14, 14.73081111907959, 1209574.929329708 
15, 15.075624227523804, 1209574.929329708 
16, 12.917484045028687, 1209574.929329708 
17, 12.48820424079895, 1209574.929329708 
18, 12.925028085708618, 1209574.929329708 
19, 31.838358640670776, 1209574.929329708 
20, 47.33966565132141, 1209574.929329708 
21, 42.617618560791016, 1209574.929329708 
22, 42.10554122924805, 1209574.929329708 
23, 41.792776346206665, 1209574.929329708 
24, 39.77903199195862, 1209574.929329708 
25, 43.23713397979736, 1209574.929329708 
26, 41.28561806678772, 1209574.929329708 
27, 42.1165885925293, 1209574.929329708 
28, 41.29587769508362, 1209574.929329708 
29, 41.40043377876282, 1209574.929329708 
30, 43.47058701515198, 1209574.929329708 
31, 41.75891613960266, 1209574.929329708 
32, 41.6860089302063, 1209574.929329708 
33, 41.50835299491882, 1209574.929329708 
34, 40.756237745285034, 1209574.929329708 
35, 42.1248676776886, 1209574.929329708 
36, 40.8654420375824, 1209574.929329708 
37, 41.94228982925415, 1209574.929329708 
38, 40.90208721160889, 1209574.929329708 
39, 42.456912994384766, 1209574.929329708 
40, 42.79797387123108, 1209574.929329708 
41, 43.04082632064819, 1209574.929329708 
42, 42.77764844894409, 1209574.929329708 
43, 41.9113609790802, 1209574.929329708 
44, 42.63949656486511, 1209574.929329708 
45, 40.02938461303711, 1209574.929329708 
46, 41.873154163360596, 1209574.929329708 
47, 41.92756485939026, 1209574.929329708 
48, 44.4430410861969, 1209574.929329708 
49, 40.13724327087402, 1209574.929329708 
