init time, 49.02332139015198 
132, 248.3398187160492, 1261839.018049246 
133, 244.91822814941406, 1261839.018049246 
134, 249.6589229106903, 1261839.018049246 
135, 253.50947856903076, 1261839.018049246 
136, 249.99090147018433, 1261839.018049246 
137, 243.86593914031982, 1261839.018049246 
138, 249.95192527770996, 1261839.018049246 
139, 250.92665886878967, 1261839.018049246 
140, 249.74064588546753, 1261839.018049246 
141, 243.80981397628784, 1261839.018049246 
142, 252.8900625705719, 1261839.018049246 
143, 246.30127668380737, 1261839.018049246 
144, 252.0190784931183, 1261839.018049246 
145, 241.89719128608704, 1261839.018049246 
146, 251.42807173728943, 1261839.018049246 
147, 250.67313814163208, 1261839.018049246 
148, 235.72004961967468, 1261839.018049246 
149, 249.75470209121704, 1261839.018049246 
150, 252.62994360923767, 1261839.018049246 
