init time, 22.092632293701172 
0, 5.321972846984863, 4534619.606641779 
1, 5.454432487487793, 3692266.9655295154 
2, 5.294236660003662, 3406007.6949491696 
3, 5.171054124832153, 3341054.05721566 
4, 5.5131213665008545, 3309371.9483344685 
5, 7.451793909072876, 3309371.9483344685 
6, 6.2225871086120605, 3308946.105647482 
7, 5.121230363845825, 3308946.105647482 
8, 4.966787576675415, 3308946.105647482 
9, 5.178157091140747, 3308946.105647482 
10, 5.315383434295654, 3308946.105647482 
11, 5.531936168670654, 3308946.105647482 
12, 5.137811183929443, 3308946.105647482 
13, 5.396923780441284, 3308946.105647482 
14, 4.903180360794067, 3304002.752070952 
15, 5.234104871749878, 3304002.752070952 
16, 5.319374322891235, 3303698.8655353948 
17, 5.603595972061157, 3303698.8655353948 
18, 5.121048450469971, 3303698.8655353948 
19, 5.136542320251465, 3303698.8655353948 
20, 5.216693162918091, 3303698.8655353948 
21, 5.286252737045288, 3303698.8655353948 
22, 4.964869737625122, 3303698.8655353948 
23, 5.210280418395996, 3303698.8655353948 
24, 4.817225933074951, 3303698.8655353948 
25, 5.095102310180664, 3303698.8655353948 
26, 4.880681991577148, 3303698.8655353948 
27, 5.309680461883545, 3303698.8655353948 
28, 4.881238222122192, 3300562.811490993 
29, 5.008667707443237, 3300562.811490993 
30, 5.102385759353638, 3300562.811490993 
31, 5.302221059799194, 3299829.942412838 
32, 5.410905122756958, 3299708.138001305 
33, 6.016786098480225, 3297218.4881828185 
34, 5.214497089385986, 3297218.4881828185 
35, 5.1928417682647705, 3296485.599999132 
36, 5.167520046234131, 3296485.599999132 
37, 4.996049165725708, 3296485.599999132 
38, 5.078950881958008, 3296485.599999132 
39, 5.206275224685669, 3295702.408914588 
40, 4.999611854553223, 3291384.7930063773 
41, 5.415598154067993, 3291384.7930063773 
42, 5.304102659225464, 3290609.8339847573 
43, 5.323100566864014, 3290609.8339847573 
44, 5.41170072555542, 3290609.8339847573 
45, 5.293337345123291, 3289815.1568008317 
46, 5.250057697296143, 3289815.1568008317 
47, 5.120527982711792, 3289112.3728024457 
48, 5.0788140296936035, 3289112.3728024457 
49, 5.004135370254517, 3284531.61290028 
50, 5.28406834602356, 3284531.61290028 
