init time, 22.90529441833496 
0, 4.521103143692017, 1624993.0729955721 
1, 5.170102119445801, 1622105.1088343745 
2, 4.665685176849365, 1622105.1088343745 
3, 4.67851996421814, 1622105.1088343745 
4, 4.502310514450073, 1622105.1088343745 
5, 4.821908235549927, 1622105.1088343745 
6, 4.729938983917236, 1622105.1088343745 
7, 4.609289646148682, 1622105.1088343745 
8, 4.7328596115112305, 1622105.1088343745 
9, 4.880322217941284, 1622105.1088343745 
10, 4.631551742553711, 1622105.1088343745 
11, 4.433200836181641, 1622105.1088343745 
12, 4.832705497741699, 1622105.1088343745 
13, 5.035629510879517, 1622105.1088343745 
14, 4.864872932434082, 1622105.1088343745 
15, 4.700733661651611, 1622105.1088343745 
16, 4.669118642807007, 1622105.1088343745 
17, 4.323357105255127, 1622105.1088343745 
18, 4.551084756851196, 1622105.1088343745 
19, 4.539778470993042, 1622105.1088343745 
20, 4.925415992736816, 1622105.1088343745 
21, 4.303658485412598, 1622105.1088343745 
22, 4.636229038238525, 1622105.1088343745 
23, 4.811605930328369, 1622105.1088343745 
24, 4.831223726272583, 1622105.1088343745 
25, 4.91622519493103, 1622105.1088343745 
26, 4.86873459815979, 1622105.1088343745 
27, 5.033711194992065, 1622105.1088343745 
28, 4.619032621383667, 1622105.1088343745 
29, 4.669047117233276, 1622105.1088343745 
30, 4.5818095207214355, 1622105.1088343745 
31, 4.712998390197754, 1622105.1088343745 
32, 4.849100112915039, 1622105.1088343745 
33, 4.81928277015686, 1622105.1088343745 
34, 4.4747843742370605, 1622105.1088343745 
35, 4.985680103302002, 1622105.1088343745 
36, 4.651204824447632, 1622105.1088343745 
37, 5.017063856124878, 1622105.1088343745 
38, 4.530327320098877, 1622105.1088343745 
39, 4.651954412460327, 1622105.1088343745 
40, 4.66425895690918, 1622105.1088343745 
41, 4.554484844207764, 1622105.1088343745 
42, 4.819790363311768, 1622105.1088343745 
43, 4.448263883590698, 1622105.1088343745 
44, 4.8618855476379395, 1622105.1088343745 
45, 4.8630499839782715, 1622105.1088343745 
46, 4.861490488052368, 1622105.1088343745 
47, 5.164281368255615, 1622105.1088343745 
48, 5.150503158569336, 1622105.1088343745 
49, 4.61327600479126, 1622105.1088343745 
50, 4.5473668575286865, 1622105.1088343745 
51, 4.527567148208618, 1622105.1088343745 
52, 4.625189781188965, 1622105.1088343745 
53, 5.139312028884888, 1622105.1088343745 
54, 4.730648994445801, 1622105.1088343745 
55, 4.817168712615967, 1622105.1088343745 
56, 4.527674198150635, 1622105.1088343745 
57, 4.537997722625732, 1622105.1088343745 
58, 4.608776330947876, 1622105.1088343745 
59, 4.720297336578369, 1622105.1088343745 
60, 4.327012777328491, 1622105.1088343745 
61, 4.644051790237427, 1622105.1088343745 
62, 4.348407745361328, 1622105.1088343745 
63, 4.77431583404541, 1622105.1088343745 
64, 4.748257875442505, 1622105.1088343745 
65, 4.743974447250366, 1622105.1088343745 
66, 4.579988956451416, 1622105.1088343745 
67, 4.854100227355957, 1622105.1088343745 
68, 4.913566589355469, 1622105.1088343745 
69, 4.477753162384033, 1622105.1088343745 
70, 4.563304901123047, 1622105.1088343745 
71, 4.714200496673584, 1622105.1088343745 
72, 4.651434659957886, 1622105.1088343745 
73, 4.962373971939087, 1622105.1088343745 
74, 4.5653440952301025, 1622105.1088343745 
75, 4.536261558532715, 1622105.1088343745 
76, 4.767106294631958, 1622105.1088343745 
77, 4.7715065479278564, 1622105.1088343745 
78, 5.294419288635254, 1622105.1088343745 
79, 5.232421398162842, 1622105.1088343745 
80, 4.939335346221924, 1622105.1088343745 
81, 4.758076190948486, 1622105.1088343745 
82, 5.208120346069336, 1622105.1088343745 
83, 5.084040641784668, 1622105.1088343745 
84, 4.761682510375977, 1622105.1088343745 
85, 4.576335668563843, 1622105.1088343745 
86, 4.946015357971191, 1622105.1088343745 
87, 5.142435312271118, 1622105.1088343745 
88, 4.626641511917114, 1622105.1088343745 
89, 4.981130123138428, 1622105.1088343745 
90, 4.754572629928589, 1622105.1088343745 
91, 5.101824760437012, 1622105.1088343745 
92, 4.612220525741577, 1622105.1088343745 
93, 4.718481540679932, 1622105.1088343745 
94, 4.704702377319336, 1622105.1088343745 
95, 4.743080139160156, 1622105.1088343745 
96, 4.809171676635742, 1622105.1088343745 
97, 4.538543939590454, 1622105.1088343745 
98, 5.121682167053223, 1622105.1088343745 
99, 7.058062791824341, 1619780.749301991 
100, 5.21532416343689, 1619780.749301991 
101, 5.080266952514648, 1619243.7195589112 
102, 5.035282373428345, 1619243.7195589112 
103, 5.225539207458496, 1619243.7195589112 
104, 5.0443785190582275, 1619243.7195589112 
105, 5.454242944717407, 1619243.7195589112 
106, 4.840246677398682, 1619243.7195589112 
107, 4.954249143600464, 1619243.7195589112 
108, 5.366103649139404, 1619243.7195589112 
109, 5.234449625015259, 1619243.7195589112 
110, 5.059247732162476, 1619243.7195589112 
111, 4.761951208114624, 1619243.7195589112 
112, 4.866175174713135, 1619243.7195589112 
113, 4.889695405960083, 1619243.7195589112 
114, 4.811229944229126, 1619243.7195589112 
115, 5.04171347618103, 1619243.7195589112 
116, 5.3550965785980225, 1619243.7195589112 
117, 4.987070560455322, 1619243.7195589112 
118, 5.239801406860352, 1619243.7195589112 
119, 5.351917266845703, 1619243.7195589112 
120, 5.155370712280273, 1619243.7195589112 
121, 5.13970947265625, 1619243.7195589112 
122, 5.405550956726074, 1619243.7195589112 
123, 5.271527528762817, 1619243.7195589112 
124, 4.774194002151489, 1619243.7195589112 
125, 5.283432483673096, 1619243.7195589112 
